"namespace","name","type","cardinality","tags","description","validation","","displayName","source","","calculationFunction","calculationFunctionParameters","defaultFromField","defaulting","defaultValue"
"product","fixedleg1_calculationperiodfrequency_rollconvention","EnumeratedString","One","","The roll convention used for calculation period dates on the fixed leg of a swap.","lookup:RollConvention","","","","","com.droitfintech.tdss.model.trade.attributes.functions.RollConvention","""fixedleg1_calculationperioddates_firstregularperiodstartdate,fixedleg1_calculationperioddates_lastregularperiodenddate""","","NONE",""
"product","fixedleg1_calculationperiodstartdate","DateType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_daycountfraction","EnumeratedString","One","","The day count fraction used on the fixed leg of a swap.","lookup:DayCountFraction","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_effectivedate","DateType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_effectivedate_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_effectivedate_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_effectivedate_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_effectivedate_businesscenter1,fixedleg1_effectivedate_businesscenter2""","","NONE",""
"product","fixedleg1_effectivedate_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_finalstub_currency","EnumeratedString","One","","","lookup:Currency","","","","","","","","NONE",""
"product","fixedleg1_finalstub_fixedrate","BigDecimal","One","","","","","","","","","","","NONE",""
"product","fixedleg1_finalstub_floattenor1","TenorType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_finalstub_floattenor2","TenorType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_finalstub_ratetype","EnumeratedString","One","","","lookup:LegType","","","","","com.droitfintech.tdss.model.trade.attributes.functions.StubRateType","""fixedleg1_finalstub_fixedrate""","","NONE",""
"product","fixedleg1_finalstub_stublength","TenorType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_finalstub_stubtype","EnumeratedString","One","","","lookup:StubType","","","","","","","","NONE",""
"product","fixedleg1_firstnotionalstepdate","DateType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_fixedinitialrate","BigDecimal","One","","","","","","","","","","","NONE",""
"product","fixedleg1_fixedrate","BigDecimal","One","","","","","","","","","","fixedleg1_fixedinitialrate","NONE",""
"product","fixedleg1_hasstub","Boolean","One","","","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.IsBound","""fixedleg1_calculationperioddates_firstregularperiodstartdate,fixedleg1_calculationperioddates_lastregularperiodenddate,fixedleg1_stubtypes"" true ANY","","NONE",""
"product","fixedleg1_initialnotionalvalue","BigDecimal","One","","","","","","","","","","tradenotional","NONE",""
"product","fixedleg1_initialstub_currency","EnumeratedString","One","","","lookup:Currency","","","","","","","","NONE",""
"product","fixedleg1_initialstub_fixedrate","BigDecimal","One","","","","","","","","","","","NONE",""
"product","fixedleg1_initialstub_floattenor1","TenorType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_initialstub_floattenor2","TenorType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_initialstub_ratetype","EnumeratedString","One","","","lookup:LegType","","","","","com.droitfintech.tdss.model.trade.attributes.functions.StubRateType","""fixedleg1_initialstub_fixedrate""","","NONE",""
"product","fixedleg1_initialstub_stublength","TenorType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_initialstub_stubtype","EnumeratedString","One","","","lookup:StubType","","","","","","","","NONE",""
"product","fixedleg1_isconstantrate","Boolean","One","","Is the coupon fixed over the tenor of the swap?","","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_isconstantspread","Boolean","One","","determines if the fixed leg has a spread","","","","","","","","","NONE",""
"product","fixedleg1_isfixedrate","Boolean","One","","","","","","","","","","","NONE",""
"product","fixedleg1_isnondeliverable","Boolean","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_lastnotionalstepdate","DateType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_legtype","EnumeratedString","One","","","lookup:LegType","","","","","","","","NONE",""
"product","fixedleg1_notionalcurrency","EnumeratedString","One","","","lookup:Currency","","","","","","","currency","NONE",""
"product","fixedleg1_notionalstepamount","BigDecimal","One","","","","","","","","","","","NONE",""
"product","fixedleg1_notionalstepfrequency","TenorType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_payer","String","One","","","","","","","","","","","NONE",""
"product","fixedleg1_paymentdates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_paymentdates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_paymentdates_businesscenters","EnumeratedString","Many","","The business centers used for payment date adjustments on the fixed leg of a swap.","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_paymentdates_businesscenter1,fixedleg1_paymentdates_businesscenter2""","","FILL_BY_NAME",""
"product","fixedleg1_paymentdates_businessdayconvention","EnumeratedString","One","","The business day convention used for payment date adjustments on the fixed leg of a swap.","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_paymentdates_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_paymentdates_offsettenor","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_paymentfrequency","TenorType","One","","The payment frequency on the fixed leg of a swap.","","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_payrelativeto","EnumeratedString","One","","","lookup:PayRelativeTo","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_residualterm","TenorType","One","","","","","","","","","","residualterm","NONE",""
"product","fixedleg1_settlementcurrency","EnumeratedString","One","","","lookup:Currency","","","","","","","","NONE",""
"product","fixedleg1_settlementfxfixing_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_settlementfxfixing_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_settlementfxfixing_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_settlementfxfixing_businesscenter1,fixedleg1_settlementfxfixing_businesscenter2""","","FILL_BY_NAME",""
"product","fixedleg1_settlementfxfixing_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_settlementfxfixing_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_settlementfxfixing_offsettenor","DateType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_settlementfxfixing_rateoption","String","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fixedleg1_stublengths","TenorType","Many","","","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_initialstub_stublength,fixedleg1_finalstub_stublength""","","NONE",""
"product","fixedleg1_stubtypes","EnumeratedString","Many","","","lookup:StubType","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_initialstub_stubtype,fixedleg1_finalstub_stubtype""","","NONE",""
"product","fixedleg1_term","TenorType","One","","","","","","","","","","term","NONE",""
"product","fixedleg1_terminationdate","DateType","One","","","","","","","","","","terminationdate","NONE",""
"product","fixedleg1_terminationdate_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_terminationdate_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_terminationdate_businesscenters","EnumeratedString","Many","","The business centers used to adjust the termination date on the fixed leg of a swap.","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_terminationdate_businesscenter1,fixedleg1_terminationdate_businesscenter2""","floatingleg1_paymentdates_businesscenters","NONE",""
"product","fixedleg1_terminationdate_businessdayconvention","EnumeratedString","One","","The business day convention used fto adjust the termination date on the fixed leg of a swap.","lookup:BusinessDayConvention","","","","","","","fixedleg1_paymentdates_businessdayconvention","NONE",""
"product","fixedleg2_averagingmethod","String","One","","","","","","","","","","","NONE",""
"product","fixedleg2_businesscenters_all","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg2_calculationperioddates_businesscenters,fixedleg2_paymentdates_businesscenters,fixedleg2_terminationdate_businesscenters,fixedleg2_effectivedate_businesscenters""","","NONE",""
"product","fixedleg2_calculationperioddates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg2_calculationperioddates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg2_calculationperioddates_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg2_calculationperioddates_businesscenter1,fixedleg2_calculationperioddates_businesscenter2""","fixedleg2_paymentdates_businesscenters","NONE",""
